product_type,region,line_speed,workers_active,energy_usage,waste_amount,package_weight_avg,machine_vibration,disruption_flag
Potato,East,9.764593711698645,30,313.93926780139094,0.4778162566963344,1.9683549108312148,4.67090917731021,0
Potato,North,23.626905671709398,29,396.26554404307893,10.831699358673708,2.3874611647024953,2.2027652607664376,1
Apple,West,20.591514767543536,22,408.2067235153352,4.9408071438494545,2.2770840961192245,5.164059097542123,0
Potato,South,26.127465660823415,26,339.7690800337137,4.8642304772037415,2.104846024708226,10.391322866152457,0
Tomato,East,14.740140386285356,15,353.71447753437417,5.543201842668208,2.5702662755616816,2.3649995327168027,0
Tomato,West,33.259459279427304,28,365.25599872009286,3.5685363046565017,2.267067375507182,4.985556700147377,0
Carrot,North,13.660149167031662,14,369.3641589061227,5.597239322592794,2.038657031033205,2.687679438166087,0
Apple,North,15.637962834254404,16,364.6195341321886,0.8599669755792138,1.6418599803890488,7.463406955187135,1
Cucumber,North,10.506014443861798,22,399.71359471844085,4.556976970968542,1.6975312069369957,1.8962145473987218,0
Tomato,West,21.817122043182287,19,358.76964071953523,2.2492619296867953,1.6786635360720836,2.7981385646871524,0
Carrot,East,11.949495505765515,32,350.15777032611095,6.531074711755156,2.228705267501889,3.984098673488465,1
Apple,North,30.1361759272342,29,413.1657855658422,1.3938409246202297,1.828985070057189,4.053037828364309,0
Apple,North,21.89498181084993,25,482.3721363360334,6.684866102065445,1.787998249476404,6.125896921327504,0
Potato,South,10.816977349543567,26,586.9946150952657,8.163045095231457,1.973156153355486,3.4109921027625445,1
Tomato,East,22.272815250096222,21,445.02569372018183,4.230465054118024,1.9590388322121548,4.196652357447229,0
Tomato,North,19.721498778304344,19,348.4319258853202,5.665111087269571,1.583434991036791,1.0584933623544752,0
Apple,East,14.845264918895156,15,430.45039254388,6.030876137354254,1.3438904612417235,6.091873775393363,1
Carrot,North,2.834762490110945,31,254.65006950551543,3.8509543658242085,1.6532418236621385,1.1899677503921355,1
Potato,West,20.99695457721587,28,241.79240931203054,4.641158044986343,1.5594644522906274,2.749097668218048,0
Potato,North,18.935466977014347,24,462.62327749281997,6.738087834014838,2.7081755944071304,2.770425037956255,0
Cucumber,South,18.47874443294536,23,388.4389810651491,2.7288099262528758,2.3359030464679793,3.7128935054048724,1
Apple,North,18.49729143053582,31,318.8839611878327,0.3410093800271913,2.097462748998515,7.660966341713698,0
Carrot,North,46.328311531386596,19,988.29325179501,0.462634807795759,2.352305438210733,5.985249279091322,1
Apple,South,24.845400546415544,17,286.92337311468594,6.689624868310601,2.0885426137805445,3.4152879297078633,0
Potato,North,47.41976947906438,20,771.9172800337997,9.12216987922359,1.775983936894121,12.793947301099495,1
Tomato,West,24.403574030873983,22,585.4605332685027,1.8771499996500685,1.5179206953864068,4.320784287499238,0
Cucumber,North,17.79712569641928,32,614.5680475711935,4.449458407962603,1.8420470179169857,4.782045521098162,1
Potato,South,15.839288297267133,30,564.5103839924336,2.534701812475297,1.3610869117656164,1.2001050589824547,0
Cucumber,North,5.4535452278998795,31,527.1666540754371,4.935365916040675,1.7193458790147993,2.9478674086096905,0
Tomato,South,19.1252995335193,18,449.025918785342,2.275254396524341,2.593990762002254,3.010227578408052,0
Tomato,East,16.12897362360758,23,545.8592805765976,5.205836113432001,1.8198353824220752,3.778751350086727,0
Potato,South,35.86655786153592,28,353.1532268251966,1.0569745364794367,2.1628433201916804,1.9453867055989174,0
Carrot,South,35.28570443739626,22,316.31787137021166,1.9338101980774496,1.624459317350614,2.7653472815927165,0
Cucumber,West,16.046985596686994,26,407.5727362498781,6.153159032693661,1.9237020338883966,3.5764002726719144,1
Apple,North,7.717258456177317,22,313.9859009530542,4.242812430813417,2.0302780505476683,2.311848446609891,0
Apple,West,21.758932570226428,28,341.11828117563783,2.571544481807725,1.6746138859071655,7.50058250908415,0
Tomato,East,18.47047467811429,26,421.0979497306775,1.2699529624946424,2.696004965271082,2.6774516318922603,1
Apple,North,5.019676961829772,20,738.5847041130247,5.456880668964367,2.2066944395909416,9.743257543485056,1
Cucumber,West,14.624045383516064,31,469.4621203629067,3.8473676213759296,2.2196105341720234,3.256846820725183,0
Apple,North,22.194466937304878,21,352.8961040225172,1.072995680862977,2.246855314670419,6.599435182464933,0
Tomato,North,8.57178408351676,25,405.7662335936507,5.316889701005229,1.8005119393380966,4.579632076511912,0
Apple,North,22.992838904510187,14,620.0858390675119,10.547715862572591,1.9005239688853892,3.912648523051935,0
Potato,West,26.43995915696057,32,444.99920570399684,6.556784172266558,1.7329408405743458,1.8754600341906897,0
Tomato,North,8.454442248775353,24,564.2094398384078,0.8761812842696219,2.741016011651354,2.862771132969726,1
Cucumber,East,30.04213517469489,25,426.06678435257083,9.928941665193163,2.03893967412082,3.481012658812905,0
Potato,West,33.74490805399487,23,285.2164572077467,3.2595295499986565,1.9078228995014117,8.010235764593311,0
Cucumber,South,30.279466310564644,23,294.26833385920656,3.3864592236651143,2.0514929657499903,3.743998035392526,0
Tomato,East,12.11317779887543,25,407.1451579740576,6.418716964498974,1.7881067106039275,6.935838095696206,1
Apple,South,19.285115837558063,25,234.61387607360302,4.089335776218337,1.770739412340393,5.924811248650062,0
Cucumber,South,10.842709933299286,25,443.17154701043256,3.290248403912464,1.6426205912353222,3.0182952822744213,0
Cucumber,East,13.411604348686975,26,393.70995684166843,12.940204282707311,1.8271357384753348,3.5356505668139477,0
Carrot,North,20.90352582381,26,369.2733874958704,0.5097601780538483,1.886559078350354,5.095372721868957,0
Tomato,East,13.178696894383389,28,365.39981461162733,6.632408739976471,2.4762760560972,4.302629557961979,0
Tomato,West,28.043361755842128,24,694.2905685250578,1.6126269416084251,2.05517752113341,2.465317764087762,0
Tomato,North,17.520422230226995,34,508.6957003338873,3.9970914846555234,1.8474089429938083,4.066123866413616,1
Cucumber,North,14.913051554979514,25,314.3040189265502,6.421509839280869,2.5772529219690683,5.153170162830971,0
Potato,South,13.599002457574468,36,214.34272130457524,4.699955969313408,2.4864035741383024,1.2997919602721544,0
Tomato,East,29.61055605462887,37,316.5796808474876,1.6153033546625146,2.3948603823218915,1.7445059498303643,0
Apple,North,32.71474842704227,15,694.0192014919668,3.9926925609178596,2.501326147764134,6.651952517101425,1
Potato,West,11.959619687762913,25,305.65762188792587,2.0346640378992973,2.1608511595736095,4.442882271814221,0
Cucumber,West,13.037041057876328,20,320.34986226515053,2.0409756668269288,3.1177161167514615,2.825560006247072,0
Tomato,North,21.557187193079386,17,497.20527985353476,2.328612728193243,2.4024835195670184,2.20919246043535,1
Carrot,West,28.74345182859311,23,299.8662537274638,4.7242415410843694,2.7207207146772134,4.662568726753439,0
Tomato,East,14.498634183220007,27,502.8320076034755,3.8542197453563554,2.306205568955589,5.088955212446804,0
Carrot,West,13.90808815080307,25,410.9271652908002,5.224126771413037,2.194587698014144,3.8469611857490933,1
Potato,North,28.716355591508528,21,391.86510065785393,2.866251630141577,1.7988716588068965,3.092642849266343,0
Cucumber,West,26.210417850217702,27,292.7516288796961,3.0901621223846227,1.7850815569402754,5.231780331274036,1
Potato,South,40.79725968153991,22,431.67489755116975,0.8992347016228164,1.4387150362774865,5.171363582759716,1
Tomato,West,19.907023499008552,20,493.3502888052755,11.883336105127581,1.8504856721793435,5.162927647327253,1
Tomato,South,27.570122678515734,27,173.13855711770827,0.12858006801543354,2.218151457241538,2.13346766079578,0
Potato,East,21.653548067404614,23,474.99297403524645,6.48856449145428,1.8362420740499545,4.3496318215341505,0
Carrot,East,6.426730818446372,34,716.7972608008897,0.4738770964232477,1.712130373381453,1.8824562773333235,0
Potato,East,13.73417901303326,15,394.82645837554,0.9225478402843783,1.565780604146676,2.6838305702085448,0
Carrot,East,30.111098037596737,30,260.8590036406564,0.4787260245120904,1.9987794731254553,3.710526306136788,1
Cucumber,South,18.251745836175566,17,482.09975223879366,3.7541045359014533,1.948211204612498,4.299614322508117,0
Carrot,South,32.17134956280765,27,364.624804002008,6.582215961617298,2.3983560243912265,4.651222753742844,0
Tomato,South,19.027793845969345,20,445.8092246732139,2.100555741241479,2.319060018380107,2.6924612566294064,0
Tomato,West,37.884585391876215,23,263.69972646862857,3.7024780550615306,1.732794951067743,5.236293502150559,0
Carrot,North,11.802389530388888,27,317.1443835337452,4.402955717192923,0.9710095448761737,5.092303118417012,0
Tomato,North,31.648152508963328,19,530.1342578998693,3.119733777813663,1.5014506100520293,5.794818044361138,1
Cucumber,North,12.156258703613132,18,412.7232862970064,2.1922590722600583,1.6074749675248832,1.930062384302611,0
Potato,West,12.044400001959612,20,347.63578059230446,0.1931254294292956,1.6401910017784247,3.790633808830824,1
Carrot,South,5.475828768859098,25,372.91792990634923,2.3027144255182113,2.0279742325071566,1.197146784385871,0
Apple,West,21.472688161319077,27,427.5669611010059,6.367393050488117,1.5400003028560558,6.0029315491401105,1
Tomato,East,16.04781842687443,26,339.42116900729826,4.52180323252152,1.428336621565082,5.510187735841846,0
Tomato,West,14.47671064825877,19,398.3210574412783,21.836198644885307,1.5758135896374732,2.289023340836663,1
Potato,West,21.856091212119857,22,479.7706879560117,1.3352277023644785,1.2422759359460644,2.302224458167595,0
Potato,West,17.031462690697854,29,333.3578420615728,4.9744189997319905,2.1813112075352277,1.9922987864830974,0
Carrot,East,15.189617262437928,22,336.6058080603097,0.32070443642002394,2.1215929010904837,4.19214983152677,0
Apple,North,22.679957304181578,21,396.8521596490421,6.401925066780914,1.9681324886091653,4.574803901374844,0
Cucumber,North,9.151563777469615,30,421.2341854960001,0.7413937560348751,2.275064586517828,2.567739179657146,1
Apple,East,30.756812411062022,25,388.5681979294285,5.198206914531232,2.119937393641344,5.273509403912707,1
Apple,North,26.24050795711979,29,463.21382609905726,3.8460407619765076,2.018908943321643,5.67862983471505,0
Apple,North,12.415181429830193,30,507.35107164211587,3.1242112821461294,1.5749215036809516,3.2584522181703335,0
Cucumber,South,32.23966949826354,29,623.2076911939447,5.2681952933270155,2.034493903725366,2.0759279737708134,0
Potato,North,7.949945662789805,27,468.95177813109467,0.9670264742087483,1.5692929546883378,1.6629769937967103,0
Cucumber,West,8.01352793242764,24,359.75945710863283,2.195711837818875,1.7712205480436203,6.9915471443341,1
Potato,West,21.49336527552076,24,256.35183044072147,3.3429820223469284,1.9733863236688127,3.898105608458209,0
Cucumber,South,8.196274050189823,25,379.3493100516386,2.5427533363272135,2.272467679856435,5.111503928288097,0
Apple,West,21.628692493513668,17,316.92707385468543,1.9376515738848148,2.8856260137038943,3.852856473598424,0
Cucumber,South,28.183296634270164,40,607.827997245079,3.276984784754589,1.563908315102672,7.103296279854953,1
Potato,West,27.120655971090496,32,286.17734787843165,2.4430308547623207,2.3401242741783896,11.11036886579456,0
Potato,North,29.165527491845058,24,282.5123907997875,2.75396550046508,2.5689280133086068,3.587857367718362,1
Tomato,West,27.719764992982476,28,339.49603625484383,1.8825708160005943,2.0659049407955736,4.029073692518528,0
Tomato,West,10.341846361855726,22,237.43301106583252,2.2679392660268216,1.8452031393078216,5.914253843856494,0
Apple,South,26.952593341654747,32,237.20750667349267,5.653023755345905,2.2859004536955103,7.7539490316176165,0
Cucumber,South,14.815184884703408,22,397.3701289383042,1.4349018885557479,2.1799447970504464,3.0326250615554464,1
Apple,South,8.390523853742422,20,330.76420054632723,2.699245196332169,1.9320605009985432,2.7261460749204454,0
Potato,East,33.17514632604562,27,443.6656334584886,17.46598250250245,2.26511738403461,4.526862412636191,1
Cucumber,North,23.874405739652946,27,508.7244326801659,7.415776092407682,1.6575129933407937,4.165584639000374,1
Apple,East,13.659128735922803,31,524.6918635614044,6.850213966174316,2.1992861570766205,4.4503858695385965,0
Apple,West,23.46416654332842,31,282.46334979229573,2.7165989323721034,1.0929819780572338,1.4952784825202765,0
Potato,West,33.738323961245094,23,372.8936533878973,2.0603609502889437,1.623156905083236,2.859694575725514,0
Potato,South,22.1122074328455,23,436.8641489017444,0.6453221849309619,2.253016813511857,2.267547314066666,1
Apple,South,59.28456478397231,24,271.88261372773906,1.6430206918058468,2.2329798395989804,4.834624209877506,1
Carrot,West,37.17731984261988,23,381.72337348657624,10.17315426447882,2.4026899116454477,3.1771586647547276,0
Carrot,East,22.462070603208133,30,365.03419408249505,4.102779057708027,1.9687752896244946,2.4020849438484166,0
Apple,South,12.417113438220673,26,303.77885579837675,8.310495124640612,2.0005007809818443,3.739828437795707,1
Cucumber,South,22.496569058933453,27,468.4592481729401,2.169438737961963,2.0918545535048554,3.2070704388098346,1
Carrot,West,22.926736940565394,22,518.6032373537763,1.7689775730628454,1.9322486236314764,2.9335533437419836,1
Tomato,North,12.246124288682674,30,493.2978822786546,1.5637703182415532,2.8013418978632503,0.7504366233836571,0
Apple,South,19.03474008615904,20,301.6125919769499,1.9674046368582847,1.9403459164795342,2.0854669269990875,0
Tomato,East,9.089936058927124,28,243.63808339240745,5.758019597953234,1.9102867633700131,2.9540920493292884,0
Apple,North,21.492471993542374,19,410.75763976032397,3.1655681471602963,1.2614291220850182,1.5737414163937558,0
Carrot,West,13.83890435392451,25,553.9095114856952,7.349461644695596,1.2443100340827589,3.102251452752313,0
Cucumber,South,15.990830900750295,20,319.0816848622562,1.2204203768828914,1.8565680000132843,4.870679538261652,0
Cucumber,North,14.389108655227163,26,424.9901273980582,5.9502045669572015,1.1738007485002429,5.734184035040248,0
Tomato,West,23.461328345984818,18,419.25704177546817,0.5002667683530105,1.571643448557924,2.782082711871266,0
Tomato,East,43.42593423817207,36,341.8372581813878,3.8523383166660596,2.3551098967417836,6.046227953664412,0
Apple,South,13.15640318777417,27,443.3993590689497,4.479092871442064,1.3453642664219045,10.008824444889848,0
Tomato,West,23.593913515167646,18,444.83268124986694,1.8585709870743965,2.7774207463561407,5.0236007544754075,0
Tomato,South,11.619130525000067,27,291.6692766207139,4.70232828367048,1.8688373783091576,2.2825824452827956,0
Carrot,South,11.702056207772362,29,348.34118434476903,1.8020636224343778,1.9188310755577205,8.077247808357253,0
Cucumber,East,21.28043881181235,20,344.93635186958426,7.579532356368515,2.0823490501510387,2.224854221276828,0
Apple,North,8.429203185503859,24,655.1474142741497,4.287581983011795,2.1458344596342958,2.6593921470664843,0
Carrot,East,24.889845121880136,22,469.1103789148412,7.633599435146237,1.3518018136022238,4.741543751465209,0
Cucumber,South,14.517150659321214,29,323.0462066724027,0.49542294079571975,1.8506943905599529,1.5436655833153412,1
Cucumber,East,10.370209829442022,28,288.17360705066767,6.02982606756558,2.0071661315718736,2.2171930080231492,0
Potato,South,14.206022145634886,32,754.9069786158952,10.85759799250449,2.3031777759169714,6.308362933338066,0
Potato,East,38.78144981463203,23,375.6594869567297,1.775894398391755,2.0012851064001724,2.6100739297892668,0
Tomato,South,23.374182849633552,25,767.4884074858185,1.578131874708005,2.157355567633581,2.224295745665904,0
Tomato,East,18.964972159115373,28,391.9086213225937,1.3023937977963371,2.0621222986913432,2.6700189018284943,0
Potato,West,36.73896843995887,28,161.51445433147782,2.740563391422603,2.368005462636619,2.8812399438014102,1
Carrot,East,16.559158908435027,24,174.251335538833,1.3510806221275644,1.865768653638772,2.754152987073863,0
Apple,North,22.12877018854265,27,422.3009972784656,0.7235137436947703,2.561648474364357,3.691737916631554,1
Carrot,West,36.557686224553535,30,257.85544227462725,6.620899908412968,1.6086021805297461,4.088436616386956,0
Cucumber,West,13.792421421765056,23,400.916377376716,4.661756949636823,2.5509982700928377,7.329581715090682,0
Cucumber,East,29.240639702205883,21,374.9482298847607,5.260100354509738,1.9527676964325016,4.363517651132342,1
Carrot,East,9.504850637176089,22,420.08644643415954,8.090071937386444,1.8686988116489787,7.119845404815623,0
Tomato,South,24.88073932062271,15,592.0718692736489,1.1099845843559126,1.9963823888823093,2.988629835989919,0
Cucumber,North,15.36733641383326,27,196.9048800085854,2.391067569282776,2.0836558113873056,3.8753772750748205,0
Carrot,East,17.82911792261549,16,727.252280810249,13.987876091223276,1.8155502495018156,2.8818444186377565,1
Potato,North,10.0788239364429,26,314.36081064573773,2.39487381311601,1.8635920382550186,12.267295253276155,0
Apple,South,18.890008924173383,30,403.7264512367444,3.380659590361856,2.1963096960318844,18.677159643753168,0
Carrot,North,10.295704269803016,28,520.68026570991,1.997626731544285,1.5283151810311058,2.3520486881079945,0
Apple,West,69.30353681832689,27,785.8539921848311,5.772806487719201,1.9819897406259617,7.259035307168549,1
Tomato,South,15.95261485583608,18,466.07047871716077,1.6985447628235233,1.7742301022074114,6.670193048434273,0
Carrot,West,10.613809265868593,29,467.2165990269076,2.9474039051834873,2.063764455731797,5.349132632618121,0
Tomato,North,21.108879868849854,24,445.7344420048622,2.944955346107469,2.260064086406214,5.057433216028744,1
Cucumber,West,13.150423568997631,26,575.5652853909897,2.6953980722643998,2.2547917841653096,1.9847561498875301,0
Apple,West,32.46846715049573,26,705.746444769009,0.6716945462894046,2.1413673510981157,3.250759958986421,0
Apple,South,14.786542715526574,23,294.8327726388906,10.168111958816086,2.198691468991046,3.566170403782977,0
Cucumber,West,11.717261709424072,25,361.9873517426262,5.676172524756552,2.2782615640996426,2.3663291099111023,0
Carrot,West,12.39280500190266,26,546.7131806467435,8.559281971477017,2.5358280985887807,5.767896437857033,0
Potato,South,6.543329325307218,29,308.3960428938133,1.0264066017834352,1.532448879542252,4.2255217397192,0
Potato,West,16.270171755290676,27,514.5713803179991,3.1898710241804347,2.298675022640824,4.258923222651292,0
Apple,North,16.338177214829276,17,304.558054539945,1.09258729811075,1.797062089877425,1.5993511499164463,1
Carrot,West,11.797875678349838,31,447.9584510365395,0.698017500693919,1.8572703482998243,1.8796814122271674,0
Apple,North,25.97929014182423,24,545.0590123081638,0.7548434895564586,1.3678905132253618,8.39807313126291,0
Apple,South,15.73543976700683,18,677.5112945093344,3.032985216387551,1.5249987539228858,4.849727631724055,1
Tomato,South,3.922741594895002,32,382.7858725647826,1.5607981992604345,2.0965049698953675,1.9261996391839211,0
Potato,West,10.165168010988495,27,375.1845487493853,1.1951319796464177,1.5022844798205472,2.453155683571905,1
Carrot,South,52.79566631155961,20,2145.217940791546,1.9969662646832036,1.5600873074829136,7.539316535121404,0
Apple,South,27.833206408242166,27,487.68320710335627,7.291543091243399,1.9501711024862072,3.3206618478496432,0
Carrot,East,32.17165052814381,19,287.83300925559666,4.665264241014734,2.285944783739527,1.4914746240931356,1
Carrot,North,5.463473232574337,33,364.38560661674785,6.6196551863531345,1.9377666022655098,3.319777849221191,0
Carrot,West,25.427714487261156,26,491.99955179590813,6.210277648536976,1.2119023528780115,8.009602937696163,0
Potato,West,18.462359494126982,20,319.28422305969667,3.9391721698375646,1.930542268026081,4.433939163299793,0
Cucumber,South,27.277015164235525,24,186.36770935287996,1.9706809279002446,2.030228497448977,2.244570360369418,0
Potato,East,19.803303343113534,24,515.663352373386,8.773852823033012,2.5349582331310128,0.9425668413184972,1
Carrot,South,24.719019423958684,27,451.2324727190169,4.837978253377751,1.8379255596185722,6.982470110231504,0
Potato,West,27.231009030725367,21,303.9045767347023,2.4787653313157136,2.063226761984655,5.8925083832389635,0
Tomato,South,7.924952093884894,22,521.2458114878004,3.7969313406542913,1.565466461210711,4.006281339711667,0
Potato,East,18.85069046480211,27,425.2674679594267,1.9396764506449693,2.18612641926494,4.690665388094171,1
Carrot,South,7.431848902973907,27,555.2507452726251,2.157112094234841,2.1394868356005032,5.441030746448871,0
Potato,East,12.581640214329152,17,469.6169007313777,3.010374827092187,1.6629563558307343,5.048211657010721,0
Tomato,East,60.25317272999759,23,272.06466805610836,2.3486047579103033,1.9453555032635856,2.864424318048333,0
Tomato,South,19.949059627832032,24,537.5488681608115,9.978718730419942,1.7133943095361892,1.5621192813476072,1
Potato,West,11.089874070382129,19,374.65619272222096,3.4067348143818594,2.1188404235678897,3.7390161360176233,0
Carrot,East,18.681249636025388,29,359.68244671352903,4.728824511443502,2.317911469478958,2.5282580265787726,0
Carrot,West,39.47710891563405,24,454.4122556971026,10.586462318942282,1.62211637715892,2.406397911114183,0
Apple,East,12.487143042819596,23,279.73357472047184,2.251638822979668,1.8912639386966934,4.38527855964125,0
Carrot,West,27.478165310197866,29,435.00136056248107,3.403632993172726,2.062952134413658,6.168942481973754,0
Cucumber,West,10.565683870665373,26,580.9102511869141,7.428510695362082,2.5136077447299217,1.1955628930715823,0
Carrot,South,14.052953645272323,19,244.1897502055537,1.2655092530758425,2.4760792746020748,3.598792876518937,0
Cucumber,South,10.703990707851442,26,337.65975928042263,6.831923906016022,1.6038770562164633,2.239111116622743,1
Cucumber,West,139.9314862951515,29,369.41538595030124,2.082104364094956,2.091182021380579,22.103035229074507,0
Apple,South,9.411197310721844,23,278.14499935366894,2.8444672225782726,2.0944524357344383,1.9720718655023062,1
Apple,East,32.23147762673291,19,284.5937256568117,0.6876628183214982,2.1665305901963223,3.7017119148112965,0
Carrot,West,45.82190714664571,24,503.1572460223019,6.088415075278444,2.0292749652482955,3.726648547081954,0
Carrot,North,24.575339511775898,25,425.5509717988053,4.989079898526474,2.113911197582808,3.23014697820365,0
Cucumber,West,24.911001617365383,22,316.39313407893303,8.821998337167972,2.1761282348403785,4.025479456691625,1
Apple,East,15.206648137204766,23,383.29453376281987,2.9930788856573267,2.4876490068650616,1.993059244830326,0
Apple,East,12.682328482075908,21,368.9500459661318,2.0461935985704685,2.400024943674687,7.477534087009448,0
Carrot,East,19.43744560138856,23,430.1435624753712,1.644353673523211,2.473533306327125,2.1244196373611928,0
Tomato,East,18.81220527555026,22,391.82598288294474,6.634880568207669,1.5238179013128321,8.495273252416363,0
Tomato,West,20.58635078799781,28,330.0919399731054,1.8266054060165047,1.3277935942964136,3.904163599537096,1
Tomato,South,6.125954863287243,27,380.24899050928707,1.4938487371829083,1.8500232144211721,12.681696273853468,0
Apple,East,26.876348199391572,27,428.2256105734159,2.9008034256820547,2.234802309056551,10.308421602257775,0
Tomato,West,11.41913846220893,27,447.13680231447523,4.403176133139406,2.114894521766116,2.35320712852672,0
Tomato,West,15.675576097305957,23,327.28253458987257,2.1897342408743463,1.9288404914509876,10.603697386685216,0
Carrot,West,14.13670510743857,28,418.2471341950052,3.728083113675692,1.820802641662037,2.8236555033476427,0
Carrot,East,10.246540463657345,24,446.9665062939013,3.898888668727491,1.796980551526218,2.2396368918551484,0
Potato,North,21.387657017027003,36,388.5171616774694,2.304506751407634,2.294891913331306,3.2612565913608833,1
Tomato,East,9.251882761794388,17,337.7173747681631,4.271215177700453,1.9912583120054967,1.4959189352864903,0
Cucumber,West,61.1281582506491,17,510.04433018456007,3.2664037376942763,2.388339464840705,4.953903621351344,1
Tomato,East,24.398355854278172,30,411.5865844056401,2.185777919234564,2.003958559544483,3.1737450573763275,1
Tomato,South,12.568916273033945,26,371.7131637522932,7.133401439547771,1.4005040000710007,4.095948798680725,1
Tomato,North,8.287423071292396,24,488.7363723984926,5.383177489941378,1.5724947228974826,2.7399496279778734,1
Tomato,North,7.224019718026641,22,485.9692306259634,1.6268223301370082,1.799895816612022,6.056937663420549,1
Carrot,East,26.66850878554945,20,821.0806572105137,1.5056490539937144,2.029003635689699,2.525045878026399,0
Carrot,North,50.82824620034653,25,289.4829262445608,3.868992805728072,1.6476880548090072,2.7251687442978643,1
Tomato,North,4.950577486791709,29,288.9565204655961,0.6890041723021636,1.8969940260685618,4.4848696714387835,0
Potato,West,24.03217096230832,27,419.9808168822523,2.8241136435856307,2.162993458006714,4.015618829359069,0
Potato,West,23.049807053826616,27,822.7906546187257,3.2576835085422906,2.00384180307568,1.7589537457779036,0
Tomato,North,21.71941467581343,19,262.0399998595319,0.9176167013395641,1.8648269828869897,2.4589899815885743,0
Cucumber,East,15.932674291664474,20,394.50900218022485,1.856678932523793,1.9424259747298291,3.081216126041894,0
Carrot,North,13.330683794597796,30,344.4788689685511,5.259953176517671,2.0742514248660933,1.844412268228799,0
Apple,West,25.44280058750725,27,511.9581262094211,4.355655010303722,2.7204334650727913,2.637731805580175,0
Cucumber,West,20.38605944530609,29,322.6564550797333,3.838429313047817,1.5752841607556742,7.104259556237876,1
Carrot,North,26.157072078170565,26,387.48707838336077,8.361162884053629,1.9226969276023544,3.139028320597303,1
Apple,North,38.833113016918944,19,682.5949814646855,2.453298263827905,1.9271541865163024,7.426923370112124,0
Potato,South,21.29388147688116,24,531.9029757018793,1.8984679521297476,1.9000465655628287,2.676244364211522,0
Potato,South,22.242413822314898,26,318.80636583977525,2.405891079306756,1.5578930972867275,3.197120291026384,1
Carrot,East,20.00500044123499,35,417.6951273139164,8.327609566027483,2.0212736483223694,4.7719404372047505,0
Carrot,West,11.192173060300766,22,351.9864664075921,3.276171016924245,1.8877506995490905,9.873074872310925,0
Apple,West,6.23522795689373,19,274.0037348803277,4.809982288115972,1.7436876253755698,3.1893650332908585,0
Potato,West,30.227597438960615,28,483.4108176481883,0.9399049975853134,2.1903929266576463,3.0027140668836294,1
Cucumber,South,32.484634511084245,20,332.1838485042385,4.414373011303438,1.6742944058867213,7.1998899718690845,0
Potato,East,52.38120342455882,28,176.44345560442798,4.911268092579522,2.6640426206599095,4.563958878736345,0
Apple,West,15.712420661562787,27,685.5373331782482,11.606363641419806,2.1805197821614,9.216650882332935,0
Potato,South,17.325451300279653,23,466.306188134306,2.7210871215920047,2.6433900091781104,4.591441781001312,1
Cucumber,East,36.96284232318348,22,559.1968192146206,4.774737535753267,1.32549893310417,2.7164655087741996,0
Potato,North,6.9972578141043575,21,706.6497743748555,0.3644444811141346,2.413883917138091,4.223682483611363,1
Cucumber,North,30.269687992586984,23,623.8987317951912,2.246384380607755,2.135839965908721,2.202640043062815,1
Tomato,North,17.324742703022377,28,265.224440272194,3.2410475684360462,2.017323936518504,4.2203995488485635,1
Cucumber,South,21.15412175375083,20,451.1213966092273,1.1558276248283728,1.6714970572613441,3.323861179154307,0
Cucumber,North,7.726431552301848,22,286.1690014328132,2.949206438345262,1.5899281714369713,1.5245059131292704,1
Carrot,North,19.607222550924277,25,284.854475056331,4.430163848590421,2.0695105646043834,4.983496135837145,0
Potato,East,18.719131731494706,17,356.6193913485788,3.177900388781575,1.9519495323399003,3.861712588224474,1
Potato,North,21.483253570474776,18,472.26526297727224,3.1009465844624367,1.679134112161684,1.609791305239647,0
Carrot,North,34.4315180102357,30,450.08544228476995,0.993971427659121,1.831905345008353,3.6700865928477997,0
Potato,South,14.181540593449348,30,362.64602113999695,5.249456680188879,1.9939030143930536,5.987558369417468,0
Tomato,South,13.322000365747694,36,548.3468722223879,3.0546083846175116,2.0442715028416076,5.881978656827018,0
Apple,South,24.651940097555784,16,295.33691992094253,3.860032636222881,2.4563303818689413,4.65389219301373,0
Potato,North,16.97535502947171,24,654.6528282709977,5.742315282213175,1.6977548206621653,2.27838785184902,0
Cucumber,East,17.17985125196111,32,478.02422380430227,3.449124724563982,3.134557542851386,5.381726957629918,0
Tomato,West,12.347354177166967,26,594.9752101969411,5.957189427381446,2.5124693832267866,3.1560459562632825,1
Cucumber,South,19.165826529823985,26,753.0915235587802,2.0941825566954115,2.1984907392614232,2.4147870821882806,1
Cucumber,East,48.752618980656834,21,474.94363135789655,2.975862159744826,1.9411894426790859,7.511700099218806,0
Tomato,North,21.549414689829682,30,329.6320741246337,11.853374148784903,1.1186059085660198,2.1582296988601293,0
Tomato,South,28.31904624955834,31,307.26308354374726,3.5916672506345724,2.02495824210059,3.9000674604055208,0
Potato,East,13.558468726312425,27,241.40986675148596,2.3234241990875164,1.803961196493515,3.6734067768723913,0
Apple,West,11.59038490826277,25,287.3175691369582,3.210131357992802,1.820412916456831,5.70500810855929,0
Cucumber,East,11.474217627246032,22,659.4098573337016,4.071259397006246,1.7961341448551733,2.9554528619857945,1
Cucumber,North,31.13601325946043,25,304.91069784397274,3.5931010526272553,3.073852958584847,5.012921355444846,1
Tomato,South,38.420601458246765,30,934.415819353332,0.2961142503558652,2.1913866633806753,6.8881112942358556,1
